lead_id,email,company_name,industry,job_title,seniority_level,company_size,country,email_opens,email_clicks,website_visits,time_on_site,pages_viewed,content_downloads,form_submissions,event_attendance,demo_requests,pricing_page_views,feature_page_views,days_since_first_interaction,total_interactions,last_interaction_days,converted
LEAD_1313,pbrooks@example.com,"Lara, Lawson and Dudley",Education,Personal assistant,Mid,1-10,UK,5,2,20,100,6,1,1,0,0,3,9,56,11,18,0
LEAD_1314,xvega@example.com,"King, Williams and Wong",Finance,"Investment banker, corporate",Executive,1000+,UK,6,2,23,326,14,3,0,0,1,1,2,60,59,5,0
LEAD_1315,gprince@example.org,Key-Mayo,Technology,Metallurgist,Executive,11-50,USA,16,6,7,308,12,1,0,0,0,4,9,110,56,6,0
LEAD_1316,xvelasquez@example.org,Yang LLC,Retail,Oncologist,Senior,51-200,Canada,3,1,31,639,12,0,1,0,1,3,4,24,43,14,1
LEAD_1317,oliviarichards@example.com,Myers-Hutchinson,Retail,Clinical cytogeneticist,Senior,201-1000,Canada,1,6,0,30,9,3,1,0,1,2,3,13,25,26,0
LEAD_1318,huffjasmine@example.org,Jones Inc,Retail,Higher education careers adviser,Entry,51-200,Canada,2,6,0,525,17,3,1,1,1,2,2,69,39,16,1
LEAD_1319,sandra17@example.org,Frank and Sons,Technology,Tree surgeon,Executive,11-50,Germany,9,8,33,77,3,4,0,0,1,1,7,54,14,24,0
LEAD_1320,owright@example.net,"Miller, Camacho and Burch",Healthcare,"Producer, radio",Senior,51-200,Canada,11,1,14,158,11,1,1,0,0,0,0,114,13,24,0
LEAD_1321,amandagentry@example.org,"Welch, Brooks and Jacobs",Retail,Forensic scientist,Mid,1-10,USA,9,9,13,207,4,2,2,1,1,0,0,4,56,7,0
LEAD_1322,ihayes@example.net,Nicholson-Hamilton,Education,IT technical support officer,Entry,1000+,Canada,12,2,12,572,1,3,2,0,0,0,9,78,43,28,1
LEAD_1323,clarence35@example.com,Mcgee LLC,Technology,Associate Professor,Mid,1-10,Canada,1,9,10,763,2,2,1,1,1,0,1,25,20,3,1
LEAD_1324,john32@example.com,"Daniels, Taylor and Rangel",Healthcare,Investment analyst,Entry,1-10,UK,3,1,36,732,3,0,2,1,0,2,3,37,38,6,0
LEAD_1325,kstrickland@example.net,Wilkins-Long,Healthcare,Environmental manager,Entry,51-200,Canada,18,0,34,621,17,3,0,0,0,2,5,41,6,14,1
LEAD_1326,hmartinez@example.net,Gordon-Patrick,Education,Geochemist,Senior,201-1000,India,1,3,38,709,14,1,0,0,1,0,2,105,56,29,0
LEAD_1327,fnorton@example.com,Johnson-Jones,Technology,Tour manager,Executive,51-200,India,18,1,24,499,9,0,0,1,0,2,4,105,55,27,0
LEAD_1328,ryan75@example.org,"Lopez, Armstrong and Sims",Retail,Water quality scientist,Senior,51-200,USA,17,5,28,649,19,2,0,0,0,1,9,1,49,13,0
LEAD_1329,bellcarrie@example.com,Murray-Nunez,Retail,"Geologist, wellsite",Executive,51-200,India,14,7,2,515,18,1,1,0,1,0,1,56,40,27,0
LEAD_1330,kimberlysoto@example.org,"Lambert, Phillips and Torres",Retail,Medical technical officer,Senior,1-10,Germany,17,4,9,77,3,0,2,0,1,3,4,16,48,17,0
LEAD_1331,arianahanson@example.org,"Allen, Stewart and Collins",Finance,Special effects artist,Executive,1-10,Canada,7,5,31,464,1,2,2,1,1,4,0,26,12,16,1
LEAD_1332,jking@example.com,Scott-King,Healthcare,"Librarian, academic",Executive,11-50,Germany,14,1,35,637,14,4,2,1,1,4,6,97,10,28,0
LEAD_1333,qbeck@example.net,"Gomez, Flores and Rivas",Retail,Armed forces training and education officer,Entry,1000+,Canada,11,3,9,475,11,2,0,1,1,4,5,23,40,4,0
LEAD_1334,nataliegonzalez@example.org,"Conrad, Mclaughlin and Carr",Education,Higher education careers adviser,Entry,11-50,Germany,13,3,35,451,9,1,2,1,1,3,3,53,48,3,1
LEAD_1335,holmesjames@example.com,"Rodriguez, Harris and Becker",Education,Building services engineer,Mid,11-50,Canada,13,3,28,128,11,0,0,1,1,0,9,17,35,5,0
LEAD_1336,thomas76@example.org,Hall-Torres,Education,"Conservation officer, historic buildings",Mid,51-200,USA,3,5,23,494,8,0,1,0,0,0,8,53,42,21,0
LEAD_1337,heathercrosby@example.net,Sutton and Sons,Education,Fashion designer,Executive,11-50,India,5,3,13,790,4,2,1,1,1,3,0,33,49,17,0
LEAD_1338,davisrodney@example.com,Carter-Scott,Finance,"Administrator, education",Mid,11-50,Germany,14,4,29,251,11,1,0,1,0,0,7,35,56,29,0
LEAD_1339,amanda59@example.net,"Miller, Brown and Woods",Retail,"Administrator, Civil Service",Mid,1-10,Germany,2,6,33,350,17,3,0,0,1,3,4,49,54,20,0
LEAD_1340,david73@example.com,"Edwards, Snyder and Russell",Education,Armed forces operational officer,Senior,11-50,India,14,4,10,456,12,0,0,0,0,3,0,44,42,26,0
LEAD_1341,monica69@example.org,Townsend Group,Healthcare,Quality manager,Entry,1000+,UK,15,8,5,602,11,3,1,1,1,3,9,1,50,17,1
LEAD_1342,jamiemaldonado@example.com,"Jones, Cline and Booker",Education,Administrator,Senior,11-50,India,3,0,9,205,6,0,1,1,1,3,0,52,16,19,1
LEAD_1343,charles01@example.net,Martin Ltd,Technology,Sports administrator,Senior,1000+,UK,2,4,2,299,17,2,1,1,0,1,4,21,22,17,0
LEAD_1344,jerry29@example.com,"Henson, Perry and Martinez",Education,Higher education lecturer,Entry,11-50,Germany,14,9,15,40,6,3,2,1,0,2,2,90,25,22,0
LEAD_1345,melanie41@example.org,Mason-Green,Finance,Transport planner,Senior,1000+,Germany,4,3,2,480,4,0,2,0,0,4,7,48,41,14,0
LEAD_1346,nathan08@example.com,"Patrick, Richardson and Cooper",Healthcare,Ecologist,Mid,51-200,UK,7,0,16,710,7,4,0,0,0,0,8,113,23,1,0
LEAD_1347,daniellebarnett@example.com,Meza-Kane,Education,"Surveyor, quantity",Entry,11-50,India,15,5,38,793,14,3,2,1,0,0,6,19,30,10,0
LEAD_1348,pstuart@example.org,Arnold Ltd,Finance,Music tutor,Executive,11-50,USA,0,7,0,577,5,3,1,1,1,3,0,77,53,12,0
LEAD_1349,richardtorres@example.org,Jones and Sons,Technology,"Geneticist, molecular",Mid,1000+,Canada,9,1,39,31,5,4,0,1,1,2,7,65,21,29,0
LEAD_1350,bairdlisa@example.org,"Avila, Castro and Nunez",Technology,Animal technologist,Senior,1000+,Germany,13,2,9,217,2,4,0,1,0,2,9,73,5,18,0
LEAD_1351,thomasthornton@example.com,Sanchez-Cooper,Retail,Fast food restaurant manager,Senior,51-200,India,8,1,37,433,1,1,0,1,1,2,6,40,33,17,0
LEAD_1352,georgemahoney@example.com,"Gomez, Hall and Lee",Technology,"Therapist, drama",Senior,1000+,USA,5,7,29,708,17,0,0,1,1,4,6,41,58,18,1
LEAD_1353,shannonbarrett@example.com,Smith-Summers,Technology,"Civil engineer, contracting",Entry,201-1000,Canada,15,4,7,694,8,0,1,0,1,2,8,51,19,2,1
LEAD_1354,sharon89@example.org,Williams Group,Education,"Teacher, primary school",Executive,201-1000,Germany,0,7,29,655,19,3,1,0,1,1,4,113,34,17,0
LEAD_1355,barbaranewman@example.net,Logan Group,Retail,Ship broker,Mid,1000+,Canada,10,4,11,725,19,0,1,1,0,0,7,37,44,10,0
LEAD_1356,yvaughn@example.com,"Robles, Smith and Knight",Education,"Programmer, systems",Executive,1000+,India,19,7,24,391,3,3,1,0,0,2,5,69,43,2,0
LEAD_1357,jenniferthornton@example.com,Colon-Hill,Education,"Psychotherapist, dance movement",Senior,1-10,Germany,8,2,13,790,10,3,1,0,0,3,8,89,7,16,0
LEAD_1358,michael31@example.net,"Villarreal, Armstrong and Wright",Technology,"Designer, blown glass/stained glass",Senior,1-10,UK,1,5,35,283,4,4,0,0,1,3,6,22,36,11,0
LEAD_1359,elizabeth03@example.com,Morgan-Shea,Technology,International aid/development worker,Executive,201-1000,Canada,1,4,16,57,7,2,0,0,0,2,9,6,18,10,1
LEAD_1360,kevin49@example.net,Jones Group,Retail,Nature conservation officer,Mid,201-1000,USA,18,0,35,238,9,0,0,0,1,3,7,4,19,7,0
LEAD_1361,danielcharles@example.com,Wu LLC,Finance,Building services engineer,Mid,1-10,USA,9,0,21,506,11,2,1,0,0,2,8,56,11,15,0
LEAD_1362,michael21@example.org,Livingston Inc,Technology,Psychiatrist,Executive,11-50,India,10,4,36,243,13,2,2,0,0,2,8,60,47,5,0
LEAD_1363,thompsonebony@example.com,Johnson Group,Technology,Quarry manager,Executive,1-10,Canada,19,6,25,236,5,0,1,0,0,1,8,90,28,23,0
LEAD_1364,ajames@example.org,"Medina, Mendez and Smith",Retail,"Teacher, music",Mid,51-200,India,18,6,11,133,1,1,0,1,0,3,8,26,56,9,0
LEAD_1365,batestheresa@example.org,Murray Group,Finance,Travel agency manager,Mid,201-1000,Canada,14,0,36,456,12,1,0,0,0,3,3,53,12,23,0
LEAD_1366,andreasullivan@example.org,Nguyen-Glenn,Retail,"Producer, television/film/video",Senior,1000+,USA,11,2,17,320,17,3,1,1,1,2,9,37,30,7,1
LEAD_1367,ojordan@example.net,"Robertson, Green and Flowers",Technology,Nature conservation officer,Entry,201-1000,Germany,17,7,26,64,14,1,0,1,0,3,2,117,18,22,0
LEAD_1368,bmay@example.com,Harris Inc,Technology,Community development worker,Executive,1000+,Canada,11,2,13,681,3,4,1,0,1,3,5,21,58,2,0
LEAD_1369,taylorjennifer@example.org,"Taylor, Medina and Richards",Retail,Clinical embryologist,Senior,201-1000,India,14,9,20,143,16,0,1,0,0,0,9,45,39,3,0
LEAD_1370,nathanbarrera@example.com,Robinson-Doyle,Education,Warehouse manager,Senior,201-1000,USA,13,5,12,164,2,0,1,1,0,4,4,23,22,11,0
LEAD_1371,jleblanc@example.com,Taylor and Sons,Technology,Geophysical data processor,Mid,51-200,Germany,13,8,22,647,15,2,1,0,1,0,7,78,36,5,1
LEAD_1372,jacob95@example.org,"Juarez, Bradshaw and Vazquez",Education,Diagnostic radiographer,Executive,1-10,India,1,4,14,723,11,3,1,0,0,1,6,12,32,18,0
LEAD_1373,rangelemily@example.org,Harper Ltd,Education,Planning and development surveyor,Mid,1000+,Canada,2,9,32,687,12,0,2,0,1,1,6,76,59,23,0
LEAD_1374,ccooper@example.org,"Cobb, Castro and Hill",Education,Tax inspector,Executive,1000+,USA,8,4,10,131,15,3,2,1,1,4,9,69,12,19,0
LEAD_1375,jennifer03@example.org,"Morrison, Jenkins and Munoz",Retail,Writer,Senior,11-50,Canada,10,1,33,520,7,3,2,1,0,2,9,100,30,22,0
LEAD_1376,wheelerthomas@example.org,Mathis-James,Education,Politician's assistant,Executive,1000+,USA,1,0,38,250,15,3,2,0,1,0,0,104,9,16,0
LEAD_1377,jessica97@example.org,"Hernandez, Lang and Gonzalez",Healthcare,Technical sales engineer,Executive,1-10,UK,14,9,20,399,16,1,1,1,1,2,8,71,9,29,0
LEAD_1378,gbarrett@example.net,"Adams, Johnson and Roberts",Education,Counsellor,Entry,1-10,Germany,12,4,24,484,7,1,2,1,0,0,2,81,45,11,0
LEAD_1379,ronaldmckinney@example.com,Heath PLC,Education,Food technologist,Mid,1-10,Canada,2,0,6,500,15,2,0,1,1,0,1,70,11,21,0
LEAD_1380,tyler20@example.org,Cantu PLC,Finance,"Engineer, manufacturing systems",Mid,51-200,USA,18,1,7,257,8,0,2,0,0,2,4,41,34,17,0
LEAD_1381,heather04@example.org,"Jones, Johnson and Mcclain",Education,"Engineer, agricultural",Senior,201-1000,India,0,1,2,182,7,2,2,0,1,3,5,5,55,26,1
LEAD_1382,kevin01@example.org,Holmes Group,Technology,Haematologist,Mid,51-200,UK,4,0,29,749,5,3,1,1,1,0,4,15,42,15,0
LEAD_1383,jonathan04@example.com,Robbins-Torres,Education,"Therapist, sports",Mid,1000+,USA,14,5,8,190,5,0,2,1,1,2,8,53,38,16,0
LEAD_1384,samanthanicholson@example.org,"Young, Harris and Taylor",Finance,Recruitment consultant,Senior,11-50,Germany,8,5,7,203,2,2,2,1,1,4,0,74,23,16,0
LEAD_1385,andrew28@example.net,Patel-Robinson,Retail,Environmental education officer,Mid,201-1000,Germany,4,9,39,765,15,2,1,0,1,3,6,77,40,4,0
LEAD_1386,morrisemily@example.net,"Davis, Prince and Campbell",Education,Insurance claims handler,Entry,11-50,UK,17,9,19,26,11,0,0,0,1,3,8,12,9,20,0
LEAD_1387,wmartin@example.org,Hunt LLC,Education,Special effects artist,Mid,1000+,Germany,18,4,3,543,2,1,0,0,1,3,3,37,50,23,1
LEAD_1388,katrina01@example.net,Hodge-Harris,Healthcare,Quantity surveyor,Entry,1000+,UK,16,1,1,186,4,1,0,0,0,0,1,42,35,11,0
LEAD_1389,ryan84@example.com,Parker Inc,Finance,Press photographer,Mid,1-10,Canada,14,5,28,525,12,3,2,1,1,1,9,110,17,19,0
LEAD_1390,johnsoncody@example.com,Medina-Smith,Healthcare,Quarry manager,Senior,1000+,Germany,3,0,24,41,15,0,2,0,0,4,9,33,19,24,1
LEAD_1391,susanhumphrey@example.net,"Jenkins, Ingram and Green",Technology,"Investment banker, operational",Mid,51-200,UK,19,9,33,600,3,1,1,1,0,2,9,45,19,9,0
LEAD_1392,haynescaitlin@example.org,"Wright, Evans and Little",Technology,"Loss adjuster, chartered",Executive,201-1000,UK,17,9,6,271,2,1,1,0,1,0,2,54,29,20,0
LEAD_1393,mariacontreras@example.org,"Morris, Kelly and Hamilton",Healthcare,"Journalist, newspaper",Senior,11-50,Canada,17,1,34,602,6,0,1,0,0,3,6,60,21,29,0
LEAD_1394,heathjeremy@example.net,Sims Group,Technology,"Nurse, adult",Entry,201-1000,Germany,18,7,38,365,1,1,2,1,0,3,8,22,51,7,0
LEAD_1395,shahdonna@example.com,"Lester, Mccarty and Greene",Retail,Dietitian,Executive,1-10,India,7,1,39,374,9,0,1,1,1,4,8,64,16,26,1
LEAD_1396,johnsonjames@example.com,Vasquez-Manning,Education,Naval architect,Entry,1000+,Canada,10,8,11,62,2,1,0,0,0,1,5,20,48,24,0
LEAD_1397,timothybarry@example.net,"Hill, Collins and Martinez",Retail,"Teacher, early years/pre",Mid,51-200,UK,11,3,14,262,18,1,1,0,1,4,7,34,55,28,0
LEAD_1398,heather49@example.org,"Short, Roberson and Miller",Technology,"Geologist, wellsite",Mid,51-200,India,1,4,8,27,5,0,2,0,0,1,4,56,38,14,0
LEAD_1399,dawsonlisa@example.com,"Gomez, Walker and Baker",Healthcare,"Engineer, technical sales",Senior,51-200,Germany,19,4,0,269,17,3,2,0,1,1,0,73,15,2,0
LEAD_1400,turnerjose@example.com,Burke Group,Finance,Cartographer,Entry,201-1000,Canada,7,0,14,332,6,3,1,0,0,2,6,15,54,12,0
LEAD_1401,hbrown@example.com,Lang-Anderson,Healthcare,Health and safety adviser,Executive,201-1000,India,18,8,30,114,4,0,2,0,0,3,8,108,55,13,0
LEAD_1402,tony05@example.com,"Ruiz, Stewart and Beck",Education,Company secretary,Entry,201-1000,Germany,13,6,13,280,4,3,1,1,0,4,4,115,8,9,0
LEAD_1403,pgreen@example.org,"Mcbride, Barton and Weaver",Healthcare,Seismic interpreter,Mid,1-10,Germany,2,3,21,444,18,1,2,1,1,0,8,27,39,18,1
LEAD_1404,onealmichael@example.com,Butler PLC,Education,Scientific laboratory technician,Senior,51-200,USA,2,6,35,103,11,2,0,0,0,1,8,2,17,20,0
LEAD_1405,vreyes@example.com,Paul Inc,Finance,"Development worker, international aid",Executive,51-200,USA,0,2,8,477,19,2,2,0,0,1,2,62,52,4,0
LEAD_1406,smithabigail@example.org,"Frye, Reynolds and Henry",Technology,"Scientist, physiological",Mid,51-200,Germany,3,7,4,325,4,0,1,0,1,0,7,39,6,23,0
LEAD_1407,michael30@example.org,Larson PLC,Healthcare,"Engineer, technical sales",Entry,201-1000,India,12,4,23,535,14,1,2,1,0,3,0,61,9,13,0
LEAD_1408,diazmadison@example.net,Anthony Inc,Technology,Operational investment banker,Executive,201-1000,UK,5,4,32,262,15,1,2,1,1,3,8,12,6,26,0
LEAD_1409,paynekelly@example.net,Jones Inc,Technology,"Teacher, adult education",Senior,1-10,Germany,13,6,4,761,5,1,1,0,0,0,5,47,25,3,0
LEAD_1410,vandrade@example.com,"Alexander, Thompson and Mcdonald",Finance,Physiotherapist,Mid,11-50,Germany,13,2,26,728,16,1,2,0,0,3,6,9,42,4,0
LEAD_1411,nelsonjoseph@example.org,Hartman-Allen,Finance,Professor Emeritus,Mid,51-200,Canada,10,6,10,741,9,1,2,0,0,0,6,55,36,11,0
LEAD_1412,greenaustin@example.com,Lozano Inc,Finance,Ranger/warden,Mid,51-200,Germany,2,8,30,320,10,3,0,0,0,4,0,77,39,4,1
LEAD_1413,amandashannon@example.com,Garcia PLC,Retail,Chief Executive Officer,Senior,11-50,Germany,19,9,29,627,11,0,0,0,1,2,5,66,7,4,0
LEAD_1414,bowenmary@example.net,Dean Inc,Finance,Colour technologist,Mid,11-50,Germany,5,4,19,520,6,3,0,0,0,1,3,45,16,13,0
LEAD_1415,rlee@example.com,"Thompson, Jimenez and Harris",Healthcare,Forest/woodland manager,Executive,1-10,Germany,10,1,24,86,17,1,0,1,0,4,1,35,48,9,0
LEAD_1416,sandra59@example.net,"Williams, Ware and Clark",Finance,"Education officer, community",Entry,1-10,Germany,4,0,39,567,19,1,0,1,0,1,2,101,6,14,0
LEAD_1417,qhensley@example.com,Cunningham-Ruiz,Technology,"Conservator, furniture",Senior,1-10,Germany,10,9,39,133,3,0,0,1,1,1,9,57,45,18,0
LEAD_1418,boyercarla@example.com,Mahoney Inc,Retail,"Engineer, chemical",Senior,11-50,USA,17,7,24,458,17,1,0,0,1,1,9,32,10,5,0
LEAD_1419,mariale@example.org,"Williams, Smith and White",Technology,Ranger/warden,Executive,1-10,Germany,17,4,38,328,18,1,1,0,0,1,0,110,22,1,0
LEAD_1420,jonathanhood@example.com,"Cook, Salazar and Jimenez",Retail,Retail buyer,Mid,1-10,UK,13,5,21,400,8,1,0,0,1,2,8,51,20,5,1
LEAD_1421,zmcgrath@example.org,Crawford-Perkins,Finance,Translator,Executive,201-1000,Germany,18,0,2,396,16,3,1,1,1,2,1,65,18,15,1
LEAD_1422,ysimmons@example.com,Rivera PLC,Finance,Data processing manager,Senior,51-200,Canada,3,0,12,413,5,1,0,1,1,0,3,68,12,17,0
LEAD_1423,darrentorres@example.org,"Williams, Fleming and Shaw",Education,Orthoptist,Senior,1000+,Germany,15,6,15,611,17,2,1,0,0,3,1,58,19,14,0
LEAD_1424,vtaylor@example.org,Young-Nicholson,Technology,Chiropodist,Senior,1-10,UK,8,4,15,717,13,4,1,1,0,3,1,112,21,25,0
LEAD_1425,diane01@example.net,"Pittman, Rodriguez and Duffy",Retail,Commissioning editor,Mid,1000+,USA,4,4,24,361,16,1,0,1,0,0,5,97,16,10,0
LEAD_1426,williamsleslie@example.com,Lee and Sons,Healthcare,"Psychotherapist, child",Executive,1000+,India,13,4,7,278,16,1,1,1,1,1,5,46,20,21,0
LEAD_1427,cardenasanna@example.net,"Mahoney, Turner and Banks",Finance,Associate Professor,Entry,201-1000,India,14,4,36,417,5,0,2,0,0,3,2,33,33,1,0
LEAD_1428,clarkealex@example.org,"Morgan, Anderson and Smith",Technology,Manufacturing systems engineer,Entry,1-10,USA,19,6,0,361,18,0,0,0,1,3,1,109,25,27,1
LEAD_1429,dhull@example.com,Brady LLC,Education,"Accountant, chartered",Mid,1-10,USA,7,7,13,30,8,1,0,1,1,3,4,98,10,16,0
LEAD_1430,uperry@example.org,"Flores, Miles and Morgan",Retail,Sports coach,Executive,51-200,USA,19,1,14,91,9,3,2,1,0,1,2,94,10,21,0
LEAD_1431,jolson@example.net,"Green, Jenkins and Johnson",Finance,"Education officer, community",Senior,51-200,UK,11,5,36,475,12,1,0,0,0,4,9,43,28,17,0
LEAD_1432,janetcraig@example.net,"Dudley, Lopez and French",Education,"Production assistant, radio",Senior,11-50,USA,16,2,25,259,17,2,2,0,1,2,2,73,55,1,1
LEAD_1433,erikadelgado@example.org,"Mccullough, Cooper and Warren",Education,"Development worker, international aid",Senior,11-50,UK,3,1,0,323,10,2,2,1,0,1,0,30,59,24,0
LEAD_1434,sethperkins@example.net,Brown-Murray,Retail,"Engineer, manufacturing",Executive,201-1000,USA,14,3,16,251,15,4,2,1,1,1,2,73,20,6,0
LEAD_1435,nathanmitchell@example.net,Meyer LLC,Retail,"Therapist, horticultural",Mid,201-1000,UK,5,6,7,699,19,4,2,1,0,0,2,94,7,11,0
LEAD_1436,pmorgan@example.com,"Neal, Maldonado and Marshall",Finance,Adult guidance worker,Mid,51-200,Canada,11,5,29,414,8,2,0,1,1,3,3,46,31,25,0
LEAD_1437,landrysean@example.com,Best PLC,Finance,Water engineer,Mid,201-1000,Germany,1,5,19,312,14,1,1,1,1,1,0,108,54,1,1
LEAD_1438,aimee50@example.net,"Stuart, Taylor and Owens",Technology,"Editor, commissioning",Senior,51-200,Canada,15,4,36,53,12,3,2,1,1,3,6,110,35,25,1
LEAD_1439,dmurray@example.com,Watson-Burke,Technology,Dance movement psychotherapist,Senior,201-1000,UK,12,2,8,583,17,1,0,1,1,3,7,72,7,4,0
LEAD_1440,hwebster@example.net,Flores-Moore,Finance,Museum/gallery conservator,Entry,1000+,India,8,9,36,643,8,4,1,1,0,4,1,28,29,15,0
LEAD_1441,lray@example.org,"Benitez, Brooks and Martinez",Education,Control and instrumentation engineer,Executive,201-1000,USA,11,2,37,177,6,4,1,1,0,2,3,40,45,22,0
LEAD_1442,lisafinley@example.com,"Manning, Hall and Morris",Finance,"Engineer, electrical",Mid,51-200,Canada,5,9,30,624,15,3,0,1,1,3,2,43,38,8,0
LEAD_1443,wmartin@example.net,"Scott, Paul and Maynard",Technology,Production engineer,Mid,1-10,Canada,1,0,37,787,13,3,0,0,1,3,6,28,57,18,0
LEAD_1444,mharris@example.com,"Dunlap, Frank and Davis",Technology,Archivist,Executive,11-50,Germany,3,5,15,563,14,3,2,0,0,3,4,33,11,16,0
LEAD_1445,whiterobert@example.net,Smith Inc,Technology,"Designer, exhibition/display",Mid,1-10,India,0,9,33,306,16,0,1,1,1,2,5,77,58,9,0
LEAD_1446,davidbates@example.org,Robinson LLC,Healthcare,Haematologist,Senior,1-10,UK,15,1,29,715,5,2,1,1,1,0,3,97,6,21,0
LEAD_1447,dawn85@example.com,Matthews Group,Finance,Medical laboratory scientific officer,Senior,1000+,India,7,0,30,52,7,1,1,1,1,4,5,38,49,1,0
LEAD_1448,noah64@example.net,"Mullen, Castillo and Lopez",Technology,Pharmacologist,Entry,201-1000,Germany,9,2,9,33,11,0,2,0,0,2,3,51,24,23,0
LEAD_1449,karahoffman@example.com,"Gentry, Brown and Lowery",Technology,"Engineer, agricultural",Senior,1-10,Canada,11,7,28,586,1,0,0,1,1,4,3,101,13,18,1
LEAD_1450,wmorgan@example.org,Anderson-Barrett,Finance,Advertising account executive,Executive,1000+,India,6,9,29,624,5,4,1,1,1,3,1,71,18,25,0
LEAD_1451,barnesjustin@example.com,Foley-Wood,Healthcare,"Producer, television/film/video",Executive,1-10,UK,0,7,17,69,3,1,2,1,1,3,1,51,46,16,0
LEAD_1452,guzmankimberly@example.com,"Munoz, Rios and Schmidt",Healthcare,"Psychologist, forensic",Mid,1000+,Canada,18,9,8,423,17,3,1,1,0,3,3,71,52,17,0
LEAD_1453,ashleeyork@example.net,"Blackburn, Barker and Jenkins",Finance,Occupational therapist,Mid,1-10,Canada,8,1,24,261,8,1,2,1,0,0,8,8,17,24,1
LEAD_1454,rhondamyers@example.org,Smith-Martin,Technology,Jewellery designer,Executive,51-200,UK,11,4,15,144,10,1,0,1,1,4,8,40,34,26,0
LEAD_1455,ramirezmandy@example.net,"Waters, Gillespie and Harris",Technology,Copy,Senior,201-1000,Germany,2,7,10,550,16,0,1,1,0,1,3,96,34,9,0
LEAD_1456,dustinlandry@example.com,"Phillips, Hawkins and Russell",Finance,Retail buyer,Senior,201-1000,Canada,1,1,37,762,16,0,2,0,0,0,2,56,57,7,0
LEAD_1457,adavenport@example.com,Myers and Sons,Education,Building services engineer,Senior,1-10,India,5,8,24,181,16,2,1,1,0,0,1,49,58,11,0
LEAD_1458,christopherjordan@example.org,Hunter-Fisher,Retail,"Doctor, general practice",Entry,51-200,Germany,3,5,7,94,15,4,0,0,1,3,8,13,5,12,0
LEAD_1459,alejandra55@example.com,Watkins-Snyder,Technology,"Surveyor, mining",Senior,1000+,Germany,14,1,19,464,6,1,1,0,1,1,2,30,26,29,0
LEAD_1460,ashley44@example.com,Farmer-Hill,Retail,Herbalist,Executive,1000+,UK,3,7,5,184,17,3,2,0,0,2,8,94,12,18,0
LEAD_1461,gutierrezwilliam@example.com,Webb-Harmon,Education,Radiation protection practitioner,Senior,11-50,India,1,5,27,212,9,2,0,1,1,1,8,9,54,19,0
LEAD_1462,lesliewilliams@example.net,Mitchell and Sons,Technology,IT technical support officer,Entry,11-50,UK,12,9,35,600,9,3,2,0,0,2,8,87,15,19,0
LEAD_1463,kathrynsandoval@example.com,Cole-Kirk,Technology,Insurance underwriter,Mid,51-200,UK,5,7,8,21,12,3,2,1,1,3,0,3,47,1,0
LEAD_1464,katherine01@example.org,Hoover-Washington,Retail,"Radiographer, diagnostic",Executive,1-10,USA,10,6,38,343,1,1,1,1,1,0,4,9,54,8,1
LEAD_1465,matthew79@example.org,Hardin-Harvey,Finance,Control and instrumentation engineer,Senior,201-1000,USA,18,1,9,303,2,4,0,0,0,2,7,35,28,1,0
LEAD_1466,robert64@example.com,"Davidson, Moore and Andrews",Retail,"Conservator, furniture",Mid,1-10,UK,1,9,31,83,6,3,2,1,0,0,2,110,50,28,0
LEAD_1467,ilewis@example.org,Brock-Benitez,Healthcare,Archaeologist,Mid,1000+,India,9,7,38,517,14,1,2,1,0,4,8,9,29,17,0
LEAD_1468,wagnerjacqueline@example.net,Holmes-Anderson,Retail,"Scientist, product/process development",Executive,1000+,Canada,5,3,24,549,6,0,1,1,0,2,7,108,46,10,0
